id,ipim_type,property_type,price,currency,city,municipality,region,surface,rooms,price_per_m2,latitude,longitude,reliability_score,reliability_level,is_outlier,scraped_at,last_updated
tunisieannonce:tunisieannonce_4f944b8718ce,terrain,land,1000.0,TND,Hammam Jebli,Jebel Jelloud,TUNIS,,,,36.7667,10.1833,40.0,LOW,True,2026-03-31 13:30:08.283389+00,2026-04-09 15:40:07.767688+00
tunisieannonce:tunisieannonce_4fbd5dfc3931,terrain,land,680000.0,TND,El Menzah 9,El Menzah,TUNIS,402.0,,1691.54,36.8528,10.1703,100.0,HIGH,False,2026-03-31 14:37:16.532322+00,2026-04-09 15:40:10.467951+00
tunisieannonce:tunisieannonce_4fe0bc0cefdd,terrain,land,280000.0,TND,Nabeul,Nabeul,TUNIS,356.0,,786.52,36.4561,10.7358,100.0,HIGH,False,2026-03-27 16:03:21.831559+00,2026-04-09 15:40:07.274659+00
tunisieannonce:tunisieannonce_4fe500f36765,terrain,land,204000.0,TND,Jaafar 1,Jebel Jelloud,TUNIS,300.0,,680.0,36.7667,10.1833,100.0,HIGH,False,2026-03-26 23:18:12.389753+00,2026-04-09 15:40:09.888701+00
tunisieannonce:tunisieannonce_4fe78cfa75e7,maison,villa,1450.0,TND,Cite Jardins,Jebel Jelloud,TUNIS,400.0,2.0,3.62,36.7667,10.1833,80.0,GOOD,True,2026-04-06 12:19:57.001282+00,2026-04-09 15:40:08.601033+00
tunisieannonce:tunisieannonce_505d29472b2a,maison,villa,670000.0,TND,Hammamet,Hammamet,TUNIS,500.0,,1340.0,36.4,10.6167,100.0,HIGH,False,2026-04-01 22:04:51.096967+00,2026-04-09 15:40:07.216393+00
tunisieannonce:tunisieannonce_5090be80d8f4,terrain,land,228000.0,TND,Borj Cedria,Jebel Jelloud,TUNIS,317.0,,719.24,36.7667,10.1833,100.0,HIGH,False,2026-03-26 15:48:54.863565+00,2026-04-09 15:40:09.402998+00
tunisieannonce:tunisieannonce_50b3c92f9f06,appartement,apartment,275000.0,TND,El Omrane Superieur,El Omrane Superieur,TUNIS,120.0,2.0,2291.67,36.8264,10.1506,100.0,HIGH,False,2026-03-31 13:42:37.842807+00,2026-04-09 15:40:10.03446+00
tunisieannonce:tunisieannonce_5116dfcf32a1,appartement,apartment,135000.0,TND,El Mourouj,El Mourouj,TUNIS,80.0,2.0,1687.5,36.7405,10.2042,100.0,HIGH,False,2026-03-31 14:04:04.305919+00,2026-04-09 15:40:06.780581+00
tunisieannonce:tunisieannonce_51326fdd3c13,maison,villa,290000.0,TND,Cite El Khadra,Cite El Khadra,TUNIS,80.0,4.0,3625.0,36.8319,10.1942,90.0,HIGH,False,2026-04-01 20:54:37.006565+00,2026-04-09 15:40:08.456428+00
tunisieannonce:tunisieannonce_515483f8ea84,terrain,land,450000.0,TND,Merkez Sebai,Jebel Jelloud,TUNIS,710.0,,633.8,36.7667,10.1833,95.0,HIGH,False,2026-03-29 12:30:55.72663+00,2026-04-09 15:40:07.221319+00
tunisieannonce:tunisieannonce_516bdd96995b,appartement,apartment,380000.0,TND,Cite Ennasr 2,Jebel Jelloud,TUNIS,140.0,2.0,2714.29,36.7667,10.1833,100.0,HIGH,False,2026-04-02 08:27:56.868642+00,2026-04-09 15:40:10.516851+00
tunisieannonce:tunisieannonce_51c1cbc37ccc,terrain,land,240000.0,TND,Hammamet,Hammamet,TUNIS,200.0,,1200.0,36.4,10.6167,100.0,HIGH,False,2026-04-01 21:18:43.929555+00,2026-04-09 15:40:09.046294+00
tunisieannonce:tunisieannonce_51d98e2852e2,maison,villa,170000.0,TND,Jaafar 2,Jebel Jelloud,TUNIS,170.0,2.0,1000.0,36.7667,10.1833,100.0,HIGH,False,2026-03-29 12:09:38.128322+00,2026-04-09 15:40:10.808849+00
tunisieannonce:tunisieannonce_51ffe3ee4a22,terrain,land,268000.0,TND,Borj Cedria,Jebel Jelloud,TUNIS,400.0,,670.0,36.7667,10.1833,100.0,HIGH,False,2026-03-26 16:19:23.734623+00,2026-04-09 15:40:06.925252+00
tunisieannonce:tunisieannonce_520a61996c59,terrain,land,820000.0,TND,El Omrane Superieur,El Omrane Superieur,TUNIS,822.0,,997.57,36.8264,10.1506,95.0,HIGH,False,2026-03-27 16:10:34.227767+00,2026-04-09 15:40:06.48978+00
tunisieannonce:tunisieannonce_521ed5e019b5,terrain,land,150000.0,TND,Hammamet,Hammamet,TUNIS,1000.0,,150.0,36.4,10.6167,100.0,HIGH,False,2026-03-26 23:43:33.822057+00,2026-04-09 15:40:09.191119+00
tunisieannonce:tunisieannonce_52624a874cf2,terrain,land,425000.0,TND,Chatt Meriem,Jebel Jelloud,TUNIS,387.0,,1098.19,36.7667,10.1833,100.0,HIGH,False,2026-03-31 12:33:13.647415+00,2026-04-09 15:40:08.252099+00
tunisieannonce:tunisieannonce_5278300c0edf,terrain,land,1320.0,TND,Berge Du Lac,Jebel Jelloud,TUNIS,300.0,1.0,4.4,36.7667,10.1833,90.0,HIGH,True,2026-03-31 12:23:20.499942+00,2026-04-09 15:40:07.574931+00
tunisieannonce:tunisieannonce_52a568671688,appartement,apartment,632000.0,TND,Jardins De Carthage,Carthage,TUNIS,157.0,4.0,4025.48,36.8536,10.3256,100.0,HIGH,False,2026-04-02 09:07:42.966808+00,2026-04-09 15:40:09.094821+00
tunisieannonce:tunisieannonce_530ef15a269e,maison,villa,230000.0,TND,Mnihla,Mnihla,TUNIS,300.0,2.0,766.67,36.8648,10.1021,100.0,HIGH,False,2026-03-26 23:18:45.864134+00,2026-04-09 15:40:09.33748+00
tunisieannonce:tunisieannonce_53573f16af08,terrain,land,950000.0,TND,Le Bardo,Le Bardo,TUNIS,710.0,3.0,1338.03,36.8111,10.1364,100.0,HIGH,False,2026-03-27 18:01:47.882163+00,2026-04-09 15:40:10.22771+00
tunisieannonce:tunisieannonce_538611def430,terrain,land,115000.0,TND,La Mannouba,Mannouba,TUNIS,250.0,,460.0,36.8097,10.0928,95.0,HIGH,False,2026-03-31 15:05:06.608356+00,2026-04-09 15:40:10.855937+00
tunisieannonce:tunisieannonce_53be4ead104e,appartement,apartment,240000.0,TND,Hammam Sousse Gharbi,Hammam Sousse,TUNIS,110.0,3.0,2181.82,35.8592,10.59,100.0,HIGH,False,2026-04-06 15:05:05.623685+00,2026-04-09 15:40:10.17901+00
tunisieannonce:tunisieannonce_53d23b47f885,appartement,apartment,200000.0,TND,Cite Touristique,Jebel Jelloud,TUNIS,160.0,2.0,1250.0,36.7667,10.1833,100.0,HIGH,False,2026-03-31 15:59:14.285831+00,2026-04-09 15:40:07.332898+00
tunisieannonce:tunisieannonce_54283de97970,terrain,land,420000.0,TND,El Mourouj,El Mourouj,TUNIS,100.0,2.0,4200.0,36.7405,10.2042,90.0,HIGH,True,2026-03-29 12:03:49.459794+00,2026-04-09 15:40:09.64709+00
tunisieannonce:tunisieannonce_542b23859f52,terrain,land,66000.0,TND,Cite El Bassatine Ancien,Jebel Jelloud,TUNIS,180.0,,366.67,36.7667,10.1833,95.0,HIGH,False,2026-03-31 12:37:06.94237+00,2026-04-09 15:40:12.461712+00
tunisieannonce:tunisieannonce_5464eef70801,terrain,land,388800.0,TND,Hammamet,Hammamet,TUNIS,432.0,2.0,900.0,36.4,10.6167,100.0,HIGH,False,2026-03-26 23:16:52.850183+00,2026-04-09 15:40:13.682703+00
tunisieannonce:tunisieannonce_54814fac5dd7,maison,villa,470000.0,TND,Bab Djedid,Jebel Jelloud,TUNIS,222.0,5.0,2117.12,36.7667,10.1833,100.0,HIGH,False,2026-04-06 17:23:58.854446+00,2026-04-09 15:40:15.473638+00
tunisieannonce:tunisieannonce_548fcda38c55,terrain,land,324000.0,TND,Hergla,Hergla,TUNIS,450.0,,720.0,36.0333,10.5,100.0,HIGH,False,2026-03-29 10:30:16.07067+00,2026-04-09 15:40:11.339379+00
tunisieannonce:tunisieannonce_54a65ff069a0,terrain,land,1800.0,TND,Akouda,Akouda,TUNIS,,,,35.8667,10.5667,40.0,LOW,True,2026-03-29 12:21:11.48486+00,2026-04-09 15:40:13.972641+00
tunisieannonce:tunisieannonce_54cb4a9d55b9,terrain,land,190000.0,TND,Mnihla,Mnihla,TUNIS,257.0,,739.3,36.8648,10.1021,100.0,HIGH,False,2026-03-31 13:44:37.981618+00,2026-04-09 15:40:13.73134+00
tunisieannonce:tunisieannonce_5502ceb816f1,terrain,land,100000.0,TND,Mornaguia,Mornaguia,TUNIS,49.0,,2040.82,36.7833,9.95,100.0,HIGH,False,2026-03-31 15:04:58.969746+00,2026-04-09 15:40:12.364319+00
tunisieannonce:tunisieannonce_55180a40e0bd,maison,villa,150000.0,TND,Soliman,Soliman,TUNIS,140.0,3.0,1071.43,36.7,10.4833,100.0,HIGH,False,2026-04-02 08:20:01.800847+00,2026-04-09 15:40:13.876804+00
tunisieannonce:tunisieannonce_551b4408ae44,appartement,apartment,535000.0,TND,Ain Zaghouan,Zaghouan,TUNIS,115.0,2.0,4652.17,36.4025,10.1431,100.0,HIGH,False,2026-04-02 08:38:20.63701+00,2026-04-09 15:40:15.135115+00
tunisieannonce:tunisieannonce_554a063eaab6,maison,villa,350000.0,TND,Kelibia,Kelibia,TUNIS,250.0,2.0,1400.0,36.8472,11.0944,100.0,HIGH,False,2026-03-26 23:28:40.080224+00,2026-04-09 15:40:14.409155+00
tunisieannonce:tunisieannonce_55558e23e3b3,terrain,land,530000.0,TND,Hammam Sousse,Hammam Sousse,TUNIS,328.0,2.0,1615.85,35.8592,10.59,100.0,HIGH,False,2026-03-29 13:00:19.291399+00,2026-04-09 15:40:14.698927+00
tunisieannonce:tunisieannonce_556f4df44690,terrain,land,853400.0,TND,El Kantaoui,Jebel Jelloud,TUNIS,502.0,2.0,1700.0,36.7667,10.1833,100.0,HIGH,False,2026-04-02 08:32:42.019713+00,2026-04-09 15:40:12.811433+00
tunisieannonce:tunisieannonce_5590226144e3,terrain,land,7500.0,TND,Cite Industrielle,Jebel Jelloud,TUNIS,,2.0,,36.7667,10.1833,95.0,HIGH,False,2026-03-27 18:06:24.818429+00,2026-04-09 15:40:12.762796+00
tunisieannonce:tunisieannonce_55ce3994a836,terrain,land,700000.0,TND,Cite Touristique,Jebel Jelloud,TUNIS,300.0,3.0,2333.33,36.7667,10.1833,100.0,HIGH,False,2026-04-01 21:40:45.227501+00,2026-04-09 15:40:13.585975+00
tunisieannonce:tunisieannonce_55e17dc82f18,appartement,apartment,230000.0,TND,Cite Ennasr 2,Jebel Jelloud,TUNIS,60.0,3.0,3833.33,36.7667,10.1833,100.0,HIGH,False,2026-03-31 14:27:03.047981+00,2026-04-09 15:40:13.150866+00
tunisieannonce:tunisieannonce_5621efb3408b,terrain,land,442000.0,TND,Riadh Landlous,Jebel Jelloud,TUNIS,850.0,,520.0,36.7667,10.1833,85.0,HIGH,False,2026-04-06 12:25:33.706198+00,2026-04-09 15:40:12.559312+00
tunisieannonce:tunisieannonce_564d0dbfa6ed,appartement,apartment,470000.0,TND,El Kantaoui,Jebel Jelloud,TUNIS,126.0,2.0,3730.16,36.7667,10.1833,100.0,HIGH,False,2026-03-26 15:43:17.107517+00,2026-04-09 15:40:12.858832+00
tunisieannonce:tunisieannonce_5687cbdc6279,terrain,land,695000.0,TND,Chotrana 2,Jebel Jelloud,TUNIS,695.0,,1000.0,36.7667,10.1833,95.0,HIGH,False,2026-03-29 09:50:40.795858+00,2026-04-09 15:40:15.086823+00
tunisieannonce:tunisieannonce_569dbccd3e54,appartement,apartment,220000.0,TND,Hammam Sousse,Hammam Sousse,TUNIS,190.0,2.0,1157.89,35.8592,10.59,100.0,HIGH,False,2026-03-31 13:08:13.95259+00,2026-04-09 15:40:14.747181+00
tunisieannonce:tunisieannonce_56e3db2a6407,terrain,land,233000.0,TND,Chatt Meriem,Jebel Jelloud,TUNIS,465.0,,501.08,36.7667,10.1833,95.0,HIGH,False,2026-03-31 13:42:27.879052+00,2026-04-09 15:40:12.714902+00
tunisieannonce:tunisieannonce_56fda5e89195,terrain,land,576000.0,TND,El Battan,El Battan,TUNIS,18.0,,32000.0,36.8167,9.85,80.0,GOOD,True,2026-03-26 23:26:06.055472+00,2026-04-09 15:40:12.656397+00
tunisieannonce:tunisieannonce_571e1a9b86e1,appartement,apartment,85000.0,TND,Douar Hicher,Douar Hicher,TUNIS,104.0,2.0,817.31,36.8333,10.0667,100.0,HIGH,False,2026-03-29 11:15:19.004795+00,2026-04-09 15:40:12.608681+00
tunisieannonce:tunisieannonce_57677c4c8a99,terrain,land,1100.0,TND,Cite Bou Mhel,Jebel Jelloud,TUNIS,600.0,5.0,1.83,36.7667,10.1833,85.0,HIGH,True,2026-04-01 22:17:12.385391+00,2026-04-09 15:40:11.436249+00
tunisieannonce:tunisieannonce_576e6e7bc307,maison,villa,250000.0,TND,Chaabet El Mrezga,Jebel Jelloud,TUNIS,200.0,2.0,1250.0,36.7667,10.1833,100.0,HIGH,False,2026-03-27 15:51:40.57761+00,2026-04-09 15:40:11.871989+00
tunisieannonce:tunisieannonce_57a4e4ac4950,terrain,land,880000.0,TND,Kalaa Essghira,Kalaa Essghira,TUNIS,400.0,3.0,2200.0,35.8381,10.5736,100.0,HIGH,False,2026-04-06 15:08:08.286839+00,2026-04-09 15:40:13.296122+00
tunisieannonce:tunisieannonce_57c480b17be8,appartement,apartment,355000.0,TND,Cite El Ghazala 1,Jebel Jelloud,TUNIS,147.0,,2414.97,36.7667,10.1833,100.0,HIGH,False,2026-04-01 22:06:47.715411+00,2026-04-09 15:40:14.602533+00
tunisieannonce:tunisieannonce_5866975d79f2,maison,villa,1220.0,TND,Cite Ennasr 2,Jebel Jelloud,TUNIS,598.0,3.0,2.04,36.7667,10.1833,75.0,GOOD,True,2026-03-31 14:14:40.141+00,2026-04-09 15:40:13.489355+00
tunisieannonce:tunisieannonce_58b59e0a41e2,terrain,land,680000.0,TND,El Hamayem,Jebel Jelloud,TUNIS,,4.0,,36.7667,10.1833,90.0,HIGH,False,2026-04-01 22:16:34.489002+00,2026-04-09 15:40:11.243543+00
tunisieannonce:tunisieannonce_590f4f5090b8,terrain,land,2200.0,TND,El Kantaoui,Jebel Jelloud,TUNIS,215.0,1.0,10.23,36.7667,10.1833,90.0,HIGH,True,2026-03-29 10:33:55.969184+00,2026-04-09 15:40:14.021619+00
tunisieannonce:tunisieannonce_5938f5830b3b,appartement,apartment,280000.0,TND,Riadh Landlous,Jebel Jelloud,TUNIS,130.0,3.0,2153.85,36.7667,10.1833,100.0,HIGH,False,2026-03-31 14:49:32.63635+00,2026-04-09 15:40:13.440928+00
tunisieannonce:tunisieannonce_59671fea113f,terrain,land,700000.0,TND,Sidi Bou Ali,Sidi Bou Ali,TUNIS,,,,35.9833,10.4667,60.0,GOOD,False,2026-04-02 09:40:32.894609+00,2026-04-09 15:40:11.921484+00
tunisieannonce:tunisieannonce_597248aa25a4,appartement,apartment,255000.0,TND,Republique,Jebel Jelloud,TUNIS,155.0,4.0,1645.16,36.7667,10.1833,100.0,HIGH,False,2026-04-01 21:41:42.072199+00,2026-04-09 15:40:13.924678+00
tunisieannonce:tunisieannonce_59a1f9f344db,terrain,land,700000.0,TND,Boucha,Jebel Jelloud,TUNIS,,,,36.7667,10.1833,60.0,GOOD,False,2026-03-26 16:30:43.906616+00,2026-04-09 15:40:13.101401+00
tunisieannonce:tunisieannonce_5a0f10861994,appartement,apartment,185000.0,TND,Rades Foret,Rades,TUNIS,150.0,3.0,1233.33,36.7782,10.2815,100.0,HIGH,False,2026-03-29 11:11:52.591224+00,2026-04-09 15:40:12.511592+00
tunisieannonce:tunisieannonce_5a4e43e40982,terrain,land,175900.0,TND,Soliman,Soliman,TUNIS,359.0,,489.97,36.7,10.4833,100.0,HIGH,False,2026-03-26 15:41:42.061919+00,2026-04-09 15:40:15.329018+00
tunisieannonce:tunisieannonce_5a7302b0fbf0,terrain,land,75000.0,TND,Menzel Bouzelfa,Menzel Bouzelfa,TUNIS,276.0,,271.74,36.6833,10.5833,95.0,HIGH,False,2026-04-02 08:19:42.002696+00,2026-04-09 15:40:12.308669+00
tunisieannonce:tunisieannonce_5af4e3e82f53,terrain,land,520000.0,TND,Chotrana 3,Jebel Jelloud,TUNIS,400.0,,1300.0,36.7667,10.1833,100.0,HIGH,False,2026-04-06 14:37:50.322594+00,2026-04-09 15:40:14.892624+00
tunisieannonce:tunisieannonce_5af98a86e181,terrain,land,2700.0,TND,Merkez Sebai,Jebel Jelloud,TUNIS,190.0,,14.21,36.7667,10.1833,75.0,GOOD,True,2026-03-31 13:40:28.558969+00,2026-04-09 15:40:10.905185+00
tunisieannonce:tunisieannonce_5b1f9dc148aa,terrain,land,1265.0,TND,Mateur,Mateur,TUNIS,,,,37.038,9.665,35.0,LOW,True,2026-03-31 14:46:44.580101+00,2026-04-09 15:40:15.376962+00
tunisieannonce:tunisieannonce_5b5dda85f4c2,terrain,land,2500.0,TND,Mutuelle Ville,Jebel Jelloud,TUNIS,600.0,3.0,4.17,36.7667,10.1833,90.0,HIGH,True,2026-04-01 22:48:18.704747+00,2026-04-09 15:40:10.952149+00
tunisieannonce:tunisieannonce_5b675fd0170b,appartement,apartment,247000.0,TND,Nabeul,Nabeul,TUNIS,75.0,1.0,3293.33,36.4561,10.7358,100.0,HIGH,False,2026-03-29 11:42:45.556554+00,2026-04-09 15:40:11.146734+00
tunisieannonce:tunisieannonce_5b8954aee4e7,maison,villa,680000.0,TND,Riadh Landlous,Jebel Jelloud,TUNIS,230.0,4.0,2956.52,36.7667,10.1833,100.0,HIGH,False,2026-03-29 09:47:38.778299+00,2026-04-09 15:40:14.069731+00
tunisieannonce:tunisieannonce_5b99edd27ee8,terrain,land,625000.0,TND,Hammam Sousse,Hammam Sousse,TUNIS,382.0,2.0,1636.13,35.8592,10.59,100.0,HIGH,False,2026-03-31 13:41:29.557993+00,2026-04-09 15:40:14.11863+00
tunisieannonce:tunisieannonce_5bf834a40145,maison,villa,480000.0,TND,Hammam Sousse,Hammam Sousse,TUNIS,480.0,3.0,1000.0,35.8592,10.59,100.0,HIGH,False,2026-03-27 18:09:39.604426+00,2026-04-09 15:40:16.116261+00
tunisieannonce:tunisieannonce_5c199cba4d0e,appartement,apartment,270000.0,TND,Cite De La Plage 1,Jebel Jelloud,TUNIS,170.0,4.0,1588.24,36.7667,10.1833,100.0,HIGH,False,2026-03-26 16:07:57.986004+00,2026-04-09 15:40:20.117693+00
tunisieannonce:tunisieannonce_5c1dd1f96980,terrain,land,280000.0,TND,El Menzah 8,El Menzah,TUNIS,135.0,2.0,2074.07,36.8528,10.1703,100.0,HIGH,False,2026-03-27 18:08:30.175801+00,2026-04-09 15:40:17.147763+00
tunisieannonce:tunisieannonce_5c81e4469cb8,terrain,land,232000.0,TND,Ariana,Ariana Ville,TUNIS,290.0,,800.0,36.866011,10.193923,100.0,HIGH,False,2026-03-31 15:33:57.075196+00,2026-04-09 15:40:20.069498+00
tunisieannonce:tunisieannonce_5ca23e25b75a,appartement,apartment,335000.0,TND,Ain Zaghouan,Zaghouan,TUNIS,122.0,1.0,2745.9,36.4025,10.1431,100.0,HIGH,False,2026-03-26 23:29:04.869249+00,2026-04-09 15:40:16.808824+00
tunisieannonce:tunisieannonce_5ca41dc6bbe0,appartement,apartment,330000.0,TND,Ezzahra,Ezzahra,TUNIS,122.0,3.0,2704.92,36.743,10.308,100.0,HIGH,False,2026-04-02 08:50:31.853395+00,2026-04-09 15:40:16.954149+00
tunisieannonce:tunisieannonce_5cce8a35bfac,appartement,apartment,590000.0,TND,El Kantaoui,Jebel Jelloud,TUNIS,146.0,2.0,4041.1,36.7667,10.1833,100.0,HIGH,False,2026-04-06 10:40:08.284532+00,2026-04-09 15:40:17.099753+00
tunisieannonce:tunisieannonce_5ceb2e601b87,terrain,land,11111.0,TND,Bizerte,Menzel Jemil,TUNIS,200.0,3.0,55.55,37.237,9.91,90.0,HIGH,True,2026-03-26 16:05:32.888064+00,2026-04-09 15:40:17.196584+00
tunisieannonce:tunisieannonce_5d47bd4710d8,terrain,land,625000.0,TND,Oued Ellil,Oued Ellil,TUNIS,500.0,,1250.0,36.8311,10.0347,95.0,HIGH,False,2026-03-29 12:10:18.63729+00,2026-04-09 15:40:18.124103+00
tunisieannonce:tunisieannonce_5d62c3f96fe3,appartement,apartment,150000.0,TND,El Mourouj,El Mourouj,TUNIS,85.0,2.0,1764.71,36.7405,10.2042,100.0,HIGH,False,2026-03-31 12:33:55.43438+00,2026-04-09 15:40:17.785445+00
tunisieannonce:tunisieannonce_5d668495d9c8,maison,villa,720000.0,TND,Hammamet,Hammamet,TUNIS,500.0,2.0,1440.0,36.4,10.6167,100.0,HIGH,False,2026-03-31 13:54:08.438057+00,2026-04-09 15:40:18.908712+00
tunisieannonce:tunisieannonce_5d67bf66c895,appartement,apartment,90000.0,TND,Cite Taieb Mhiri,Jebel Jelloud,TUNIS,96.0,3.0,937.5,36.7667,10.1833,100.0,HIGH,False,2026-03-31 13:45:09.33902+00,2026-04-09 15:40:17.641137+00
tunisieannonce:tunisieannonce_5d7fcf2a91b7,appartement,apartment,280000.0,TND,Hammam Sousse Gharbi,Hammam Sousse,TUNIS,110.0,3.0,2545.45,35.8592,10.59,100.0,HIGH,False,2026-03-26 23:36:01.060427+00,2026-04-09 15:40:18.374677+00
tunisieannonce:tunisieannonce_5d862408d9d3,terrain,land,1538.0,TND,La Soukra,La Soukra,TUNIS,538.0,,2.86,36.885212,10.245301,80.0,GOOD,True,2026-03-27 17:55:02.751767+00,2026-04-09 15:40:17.243515+00
tunisieannonce:tunisieannonce_5dce420d4d5a,terrain,land,400000.0,TND,Ben Arous,Ben Arous,TUNIS,301.0,2.0,1328.9,36.745,10.225,100.0,HIGH,False,2026-04-06 11:09:22.085924+00,2026-04-09 15:40:16.218345+00
tunisieannonce:tunisieannonce_5e2dbe3ec2d1,terrain,land,334000.0,TND,El May,Jebel Jelloud,TUNIS,658.0,,507.6,36.7667,10.1833,100.0,HIGH,False,2026-03-31 12:59:00.956422+00,2026-04-09 15:40:18.715474+00
tunisieannonce:tunisieannonce_5e3df743fed7,maison,villa,630000.0,TND,Beni Khiar,Beni Khiar,TUNIS,150.0,2.0,4200.0,36.45,10.7833,100.0,HIGH,False,2026-04-06 14:19:21.498206+00,2026-04-09 15:40:18.270026+00
tunisieannonce:tunisieannonce_5e4573a2d95a,terrain,land,50000.0,TND,Hammamet,Hammamet,TUNIS,200.0,,250.0,36.4,10.6167,100.0,HIGH,False,2026-03-31 13:32:42.855745+00,2026-04-09 15:40:18.618559+00
tunisieannonce:tunisieannonce_5eb02283623f,terrain,land,450000.0,TND,Kalaa El Kebira,Kalaa El Kebira,TUNIS,615.0,,731.71,35.8697,10.5544,100.0,HIGH,False,2026-03-29 11:02:07.704116+00,2026-04-09 15:40:18.075871+00
tunisieannonce:tunisieannonce_5ef13d394259,terrain,land,170000.0,TND,Hammamet,Hammamet,TUNIS,500.0,,340.0,36.4,10.6167,100.0,HIGH,False,2026-03-29 12:11:04.299116+00,2026-04-09 15:40:18.424447+00
tunisieannonce:tunisieannonce_5fd454342f74,appartement,apartment,285000.0,TND,Borj El Baccouche,Jebel Jelloud,TUNIS,105.0,3.0,2714.29,36.7667,10.1833,100.0,HIGH,False,2026-03-26 23:30:29.340569+00,2026-04-09 15:40:19.102842+00
tunisieannonce:tunisieannonce_5ff88f282fe9,maison,villa,1650.0,TND,El Menzah 9,El Menzah,TUNIS,740.0,3.0,2.23,36.8528,10.1703,90.0,HIGH,True,2026-03-29 10:07:03.368367+00,2026-04-09 15:40:17.833903+00
tunisieannonce:tunisieannonce_6020520c5a5e,maison,villa,200000.0,TND,El Omrane,El Omrane,TUNIS,75.0,3.0,2666.67,36.8167,10.1667,100.0,HIGH,False,2026-03-29 10:34:33.899206+00,2026-04-09 15:40:18.322739+00
tunisieannonce:tunisieannonce_60a832cc2035,appartement,apartment,130000.0,TND,El Mourouj,El Mourouj,TUNIS,2024.0,2.0,64.23,36.7405,10.2042,100.0,HIGH,False,2026-04-06 10:40:23.377258+00,2026-04-09 15:40:20.215429+00
tunisieannonce:tunisieannonce_60ef0648c0ee,terrain,land,360000.0,TND,El Haouaria,El Haouaria,TUNIS,300.0,3.0,1200.0,37.0481,11.0189,100.0,HIGH,False,2026-04-02 09:39:44.511212+00,2026-04-09 15:40:17.445903+00
tunisieannonce:tunisieannonce_613543899e83,terrain,land,8055.0,TND,Cite Rous El Harayek,Jebel Jelloud,TUNIS,537.0,,15.0,36.7667,10.1833,75.0,GOOD,True,2026-03-29 12:09:30.076257+00,2026-04-09 15:40:19.440985+00
tunisieannonce:tunisieannonce_6141794b26f7,maison,villa,330000.0,TND,El Brarja,Jebel Jelloud,TUNIS,290.0,3.0,1137.93,36.7667,10.1833,100.0,HIGH,False,2026-03-26 15:46:52.775928+00,2026-04-09 15:40:19.489843+00
tunisieannonce:tunisieannonce_616623a7aac3,terrain,land,1450.0,TND,Boucha,Jebel Jelloud,TUNIS,7000.0,,0.21,36.7667,10.1833,75.0,GOOD,True,2026-03-26 16:33:12.11733+00,2026-04-09 15:40:19.633705+00
tunisieannonce:tunisieannonce_616c1aba1369,maison,villa,145000.0,TND,Sakiet Ezzit,Sakiet Ezzit,TUNIS,280.0,3.0,517.86,34.8183,10.7469,100.0,HIGH,False,2026-03-29 12:34:18.052428+00,2026-04-09 15:40:16.90551+00
tunisieannonce:tunisieannonce_617ced251bef,terrain,land,234000.0,TND,Borj Cedria,Jebel Jelloud,TUNIS,426.0,,549.3,36.7667,10.1833,85.0,HIGH,False,2026-04-06 11:51:09.000676+00,2026-04-09 15:40:18.027553+00
tunisieannonce:tunisieannonce_61992ac1f893,maison,villa,870000.0,TND,Hammamet,Hammamet,TUNIS,530.0,,1641.51,36.4,10.6167,100.0,HIGH,False,2026-04-01 22:04:43.561851+00,2026-04-09 15:40:18.317883+00
tunisieannonce:tunisieannonce_61c896d2d0cc,terrain,land,300000.0,TND,Chotrana 1,Jebel Jelloud,TUNIS,,,,36.7667,10.1833,30.0,LOW,False,2026-04-06 12:46:57.026943+00,2026-04-09 15:40:19.198762+00
tunisieannonce:tunisieannonce_620967e772a1,terrain,land,115000.0,TND,Rades,Rades,TUNIS,316.0,,363.92,36.7782,10.2815,95.0,HIGH,False,2026-03-29 11:25:11.925773+00,2026-04-09 15:40:17.387892+00
tunisieannonce:tunisieannonce_62457a68e532,terrain,land,950000.0,TND,Naassen,Jebel Jelloud,TUNIS,400.0,,2375.0,36.7667,10.1833,100.0,HIGH,False,2026-04-01 22:44:56.067578+00,2026-04-09 15:40:16.170086+00
tunisieannonce:tunisieannonce_62a15b2b41f6,appartement,apartment,675000.0,TND,Ain Zaghouan,Zaghouan,TUNIS,177.0,2.0,3813.56,36.4025,10.1431,100.0,HIGH,False,2026-03-29 11:50:52.012879+00,2026-04-09 15:40:19.683425+00
tunisieannonce:tunisieannonce_62c8ff8a21bc,maison,villa,750000.0,TND,El Mourouj,El Mourouj,TUNIS,420.0,2.0,1785.71,36.7405,10.2042,100.0,HIGH,False,2026-04-02 08:47:17.778188+00,2026-04-09 15:40:15.666777+00
tunisieannonce:tunisieannonce_62ccafc798c3,terrain,land,720000.0,TND,Cite El Ghazala 1,Jebel Jelloud,TUNIS,477.0,3.0,1509.43,36.7667,10.1833,100.0,HIGH,False,2026-03-27 17:55:28.218333+00,2026-04-09 15:40:15.909902+00
tunisieannonce:tunisieannonce_62f78d758d7c,maison,villa,550000.0,TND,Hammam Chatt,Hammam Chatt,TUNIS,614.0,2.0,895.77,36.7036,10.3625,100.0,HIGH,False,2026-04-06 12:03:58.949416+00,2026-04-09 15:40:16.005411+00
