source,source_listing_id,transaction,url,image_urls,title,price,currency,governorate,city,zone,property_type,surface_m2,rooms,bathrooms,poi,posted_at,scraped_at
mubawab,8148541,rent,https://www.mubawab.tn/fr/a/8148541/rez-de-jardin-clara-%C3%A0-louer-%C3%A0-carthage-hannibal,"['https://www.mubawab-media.com/ad/8/148/541F/h/8fa32c86-8106-4fe6-8756-aa8083e2fe1b_GF_80333124.avif', 'https://www.mubawab-media.com/ad/8/148/541F/h/1d95b130-ce87-4ddc-a393-9be8ab9b1c15_GF_80333125.avif', 'https://www.mubawab-media.com/ad/8/148/541F/h/3d609a7e-2925-4ba7-a2f0-5e2f3a997dba_GF_80333126.avif', 'https://www.mubawab-media.com/ad/8/148/541F/h/5a074abb-395c-4ab3-977a-ab06d4ab18e1_GF_80333127.avif', 'https://www.mubawab-media.com/ad/8/148/541F/h/168a997f-d717-4dd6-9fe6-fdf330e2938e_80333128.avif', 'https://www.mubawab-media.com/ad/8/148/541F/h/168a997f-d717-4dd6-9fe6-fdf330e2938e_GF_80333129.avif', 'https://www.mubawab-media.com/ad/8/148/541F/h/3020f6bc-cc9c-4fb6-b74c-55d93b86b801_GF_80333130.avif', 'https://www.mubawab-media.com/ad/8/148/541F/h/5395139d-1a37-4555-981b-5f27fff890c3_GF_80333131.avif', 'https://www.mubawab-media.com/ad/8/148/541F/h/a7c2fc8a-9872-4ca0-ab3d-4f45d8972dac_GF_80333132.avif', 'https://www.mubawab-media.com/ad/8/148/541F/h/b5650466-5af3-45f1-8096-863a72e44568_GF_80333133.avif', 'https://www.mubawab-media.com/ad/8/148/541F/h/d428d723-07cf-40ff-899a-a26eb64f32d5_GF_80333134.avif', 'https://www.mubawab-media.com/ad/8/300/469F/m/thumb_1275240_property_large_81937112.avif', 'https://www.mubawab-media.com/ad/8/296/695F/m/ch%20amri_81896073.avif', 'https://www.mubawab-media.com/ad/8/283/716F/m/VWysbySyvw9P8ENU-thumb_81756822.avif', 'https://www.mubawab-media.com/ad/8/242/834F/m/1_81310404.avif']",Rez de Jardin Clara à louer à Carthage Hannibal,3000.0,TND,,Carthage,,Apartment,200.0,2,1,{},,2026-02-16T22:51:09.750041
mubawab,8296643,rent,https://www.mubawab.tn/fr/a/8296643/une-villa-plain-pied-%C3%A0-chotrana-3,"['https://www.mubawab-media.com/ad/8/296/643F/h/thumb_1270486_property_large_81895470.avif', 'https://www.mubawab-media.com/ad/8/296/643F/h/thumb_1270478_property_large_81895471.avif', 'https://www.mubawab-media.com/ad/8/296/643F/h/thumb_1270479_property_large_81895472.avif', 'https://www.mubawab-media.com/ad/8/296/643F/h/thumb_1270485_property_large_81895473.avif', 'https://www.mubawab-media.com/ad/8/296/643F/h/thumb_1270484_property_large_81895474.avif', 'https://www.mubawab-media.com/ad/8/296/643F/h/thumb_1270483_property_large_81895475.avif', 'https://www.mubawab-media.com/ad/8/296/643F/h/thumb_1270474_property_large_81895476.avif', 'https://www.mubawab-media.com/ad/8/296/643F/h/thumb_1270482_property_large_81895477.avif', 'https://www.mubawab-media.com/ad/8/296/643F/h/thumb_1270481_property_large_81895478.avif', 'https://www.mubawab-media.com/ad/8/296/643F/h/thumb_1270480_property_large_81895479.avif', 'https://www.mubawab-media.com/ad/8/296/643F/h/thumb_1270477_property_large_81895480.avif', 'https://www.mubawab-media.com/ad/8/296/643F/h/thumb_1270476_property_large_81895481.avif', 'https://www.mubawab-media.com/ad/8/302/970F/m/thumb_1278267_property_large_81963067.avif', 'https://www.mubawab-media.com/ad/8/303/182F/m/photo_00_81965179.avif', 'https://www.mubawab-media.com/ad/8/283/298F/m/WhatsApp%20Image%202026-02-09%20at%2016.30.57%20%286%29_81935323.avif', 'https://www.mubawab-media.com/ad/8/040/993F/m/6a4c3e45-b70f-4f06-9c94-259f4f46b4b2_79267815.avif']",Une villa plain pied à Chotrana 3,4200.0,TND,,La Soukra,,Apartment,600.0,3,3,{},,2026-02-16T22:51:11.478465
mubawab,8304582,rent,https://www.mubawab.tn/fr/a/8304582/%C3%A0-louer-%E2%80%93-appartement-de-style-am%C3%A9ricain,"['https://www.mubawab-media.com/ad/8/304/582F/h/8da914bd-6a14-4ff7-8b03-aff94c6b474d_81978952.avif', 'https://www.mubawab-media.com/ad/8/304/582F/h/a6c6853a-0aae-4cac-8148-accd298ad87f_81978960.avif', 'https://www.mubawab-media.com/ad/8/304/582F/h/1c964bbb-5b3d-4574-94ed-cd9c381223d7_81978953.avif', 'https://www.mubawab-media.com/ad/8/304/582F/h/54cc47d7-29e3-4925-b401-848e10412f79%20%281%29_81978956.avif', 'https://www.mubawab-media.com/ad/8/304/582F/h/1daac6dd-42c9-49e5-9ac7-4f33fda1d7bd_81978954.avif', 'https://www.mubawab-media.com/ad/8/304/582F/h/cbde2996-5442-418c-b0cc-e163c02e1833_81978961.avif', 'https://www.mubawab-media.com/ad/8/304/582F/h/986a2373-1287-493d-9f73-a1d99596b203_81978957.avif', 'https://www.mubawab-media.com/ad/8/304/582F/h/9efe465f-c8ac-46f4-8b8d-346e559fa18f_81978955.avif', 'https://www.mubawab-media.com/ad/8/304/582F/h/6467f014-6642-481c-9bac-6ea9939ad9ad_81978958.avif', 'https://www.mubawab-media.com/ad/8/304/582F/h/ea66a646-7c35-4b10-8bd6-486a0eb2a3f4_81978963.avif', 'https://www.mubawab-media.com/ad/8/304/582F/h/e226a857-44a6-4a2e-a1bc-5d55bbf7ba6c_81978962.avif', 'https://www.mubawab-media.com/ad/8/304/582F/h/26614343-2bbc-4119-b929-f682be50150a_81979040.avif', 'https://www.mubawab-media.com/ad/8/304/582F/h/52704ea8-aff0-4338-a09d-1cea25355d57_81978959.avif', 'https://www.mubawab-media.com/ad/8/304/582F/h/55c1565b-1f5a-4379-8424-17bedc0563ef_81978964.avif', 'https://www.mubawab-media.com/ad/8/304/582F/h/3115e24c-019f-4d9b-87fa-8aa652a1840b_81978965.avif']",À louer – Appartement de style américain,800.0,TND,,Ben Arous,,Apartment,5.0,2,1,{},,2026-02-16T22:51:12.144619
mubawab,8214848,rent,https://www.mubawab.tn/fr/a/8214848/a-louer-une-villa-meubl%C3%A9e-en-s3-avec-piscine-%C3%A0-gammarth,"['https://www.mubawab-media.com/ad/8/214/848F/h/thumb_1161093_property_large_81014684.avif', 'https://www.mubawab-media.com/ad/8/214/848F/h/thumb_1161089_property_large_81014685.avif', 'https://www.mubawab-media.com/ad/8/214/848F/h/thumb_1161079_property_large_81014686.avif', 'https://www.mubawab-media.com/ad/8/214/848F/h/thumb_1161080_property_large_81014687.avif', 'https://www.mubawab-media.com/ad/8/214/848F/h/thumb_1161081_property_large_81014688.avif', 'https://www.mubawab-media.com/ad/8/214/848F/h/thumb_1161091_property_large_81014689.avif', 'https://www.mubawab-media.com/ad/8/214/848F/h/thumb_1161090_property_large_81014690.avif', 'https://www.mubawab-media.com/ad/8/214/848F/h/thumb_1161084_property_large_81014691.avif', 'https://www.mubawab-media.com/ad/8/214/848F/h/thumb_1161085_property_large_81014692.avif', 'https://www.mubawab-media.com/ad/8/214/848F/h/thumb_1161083_property_large_81014693.avif', 'https://www.mubawab-media.com/ad/8/214/848F/h/thumb_1161086_property_large_81014695.avif', 'https://www.mubawab-media.com/ad/8/214/848F/h/thumb_1161087_property_large_81014696.avif', 'https://www.mubawab-media.com/ad/8/214/848F/h/thumb_1161052_property_large_81014697.avif', 'https://www.mubawab-media.com/ad/8/214/848F/h/thumb_1161059_property_large_81014698.avif', 'https://www.mubawab-media.com/ad/8/214/848F/h/thumb_1161049_property_large_81014699.avif', 'https://www.mubawab-media.com/ad/8/214/848F/h/a9fd8033-4802-410f-b660-79fdd6222790_81018842.avif', 'https://www.mubawab-media.com/ad/8/214/848F/h/38095e9c-f281-4197-aa90-612c744d5047_81018843.avif', 'https://www.mubawab-media.com/ad/8/214/848F/h/9748ea87-47f3-401a-8079-92890569c441_81018844.avif', 'https://www.mubawab-media.com/ad/8/214/848F/h/42e14e91-39da-4fa8-a943-2061f87892e9_81018845.avif', 'https://www.mubawab-media.com/ad/8/214/848F/h/b9aa7827-568b-4d4d-bf6f-2d12d2a62493_81018846.avif', 'https://www.mubawab-media.com/ad/8/214/848F/h/e1aac2c1-7c82-4871-bba9-d958987f54b9_81018847.avif', 'https://www.mubawab-media.com/ad/8/214/848F/h/f463d2ee-6896-4fda-835a-b4833644acc5_81018848.avif', 'https://www.mubawab-media.com/ad/8/214/848F/h/f5d67427-cff9-4dac-80fd-ea1ce3d9a63b_81018849.avif', 'https://www.mubawab-media.com/ad/8/214/848F/h/20250825_102824_81018850.avif', 'https://www.mubawab-media.com/ad/8/214/848F/h/20250825_102838_81018851.avif', 'https://www.mubawab-media.com/ad/8/300/477F/m/thumb_1275268_property_large_81937199.avif', 'https://www.mubawab-media.com/ad/8/301/913F/m/thumb_1277118_property_large_81952259.avif', 'https://www.mubawab-media.com/ad/8/284/254F/m/thumb_1237116_property_large_81762205.avif', 'https://www.mubawab-media.com/ad/8/294/226F/m/thumb_1268421_property_large_81866648.avif']",A louer une villa meublée en S3 avec piscine à Gammarth,10000.0,TND,,La Marsa,,Apartment,800.0,3,3,{},,2026-02-16T22:51:12.289400
mubawab,8303462,rent,https://www.mubawab.tn/fr/a/8303462/rdc-villa-s4-jardins-de-carthage,"['https://www.mubawab-media.com/ad/8/303/462F/h/logo1_81968313.avif', 'https://www.mubawab-media.com/ad/8/303/462F/h/logo2_81968314.avif', 'https://www.mubawab-media.com/ad/8/303/462F/h/logo3_81968315.avif', 'https://www.mubawab-media.com/ad/8/303/462F/h/logo4_81968316.avif', 'https://www.mubawab-media.com/ad/8/303/462F/h/logo5_81968317.avif', 'https://www.mubawab-media.com/ad/8/303/462F/h/logo6_81968318.avif', 'https://www.mubawab-media.com/ad/8/303/462F/h/logo7_81968319.avif', 'https://www.mubawab-media.com/ad/8/303/462F/h/logo8_81968320.avif', 'https://www.mubawab-media.com/ad/8/303/462F/h/logo9_81968321.avif', 'https://www.mubawab-media.com/ad/8/303/462F/h/logo10_81968322.avif', 'https://www.mubawab-media.com/ad/8/303/462F/h/logo11_81968323.avif', 'https://www.mubawab-media.com/ad/8/303/462F/h/logo12_81968324.avif', 'https://www.mubawab-media.com/ad/8/303/462F/h/logo13_81968325.avif', 'https://www.mubawab-media.com/ad/8/303/462F/h/logo14_81968326.avif', 'https://www.mubawab-media.com/ad/8/303/462F/h/logo15_81968327.avif', 'https://www.mubawab-media.com/ad/8/303/462F/h/logo16_81968328.avif', 'https://www.mubawab-media.com/ad/8/301/485F/m/577039925_1400642348249589_2332611341903965468_n_GF%20-%20Copie_81947671.avif', 'https://www.mubawab-media.com/ad/8/298/071F/m/thumb_1271816_property_large_81910553.avif', 'https://www.mubawab-media.com/ad/8/250/967F/m/thumb_1204623_property_large_81395248.avif', 'https://www.mubawab-media.com/ad/8/163/236F/m/thumb_1111053_property_xlarge_80492548.avif']",RDC villa s4 Jardins de Carthage,2900.0,TND,,Le Kram,,Apartment,200.0,4,3,{},,2026-02-16T22:51:13.984700
mubawab,8287719,rent,https://www.mubawab.tn/fr/a/8287719/%C3%A0-louer-duplex-en-s3-le-kram,"['https://www.mubawab-media.com/ad/8/287/719F/h/WhatsApp%20Image%202026-01-13%20at%2015.59.34_81798379.avif', 'https://www.mubawab-media.com/ad/8/287/719F/h/WhatsApp%20Image%202026-01-13%20at%2015.59.38%20%286%29_81798380.avif', 'https://www.mubawab-media.com/ad/8/287/719F/h/WhatsApp%20Image%202026-01-13%20at%2015.59.37%20%282%29_81798381.avif', 'https://www.mubawab-media.com/ad/8/287/719F/h/afa5ce78-0f81-4256-8d26-643c7e32d57a_81798382.avif', 'https://www.mubawab-media.com/ad/8/287/719F/h/WhatsApp%20Image%202026-01-13%20at%2015.59.36%20%286%29_81798383.avif', 'https://www.mubawab-media.com/ad/8/287/719F/h/WhatsApp%20Image%202026-01-13%20at%2015.59.37_81798384.avif', 'https://www.mubawab-media.com/ad/8/287/719F/h/WhatsApp%20Image%202026-01-13%20at%2015.59.36%20%285%29_81798385.avif', 'https://www.mubawab-media.com/ad/8/287/719F/h/WhatsApp%20Image%202026-01-13%20at%2015.59.38%20%287%29_81798386.avif', 'https://www.mubawab-media.com/ad/8/287/719F/h/WhatsApp%20Image%202026-01-13%20at%2015.59.35%20%286%29_81798387.avif', 'https://www.mubawab-media.com/ad/8/248/043F/m/thumb_1200987_property_large_81365172.avif']","À Louer Duplex en S3, Le Kram",2050.0,TND,,Le Kram,,Apartment,130.0,3,2,{},,2026-02-16T22:51:14.433191
mubawab,8304364,rent,https://www.mubawab.tn/fr/a/8304364/rdc-%C3%A0-rades-mongil,"['https://www.mubawab-media.com/ad/8/304/364F/h/2026-1_81977135.avif', 'https://www.mubawab-media.com/ad/8/304/364F/h/2026-2_81977136.avif', 'https://www.mubawab-media.com/ad/8/304/364F/h/2026-5_81977137.avif', 'https://www.mubawab-media.com/ad/8/304/364F/h/2026-6_81977138.avif']",RDC à Rades Mongil,1500.0,TND,,Rades,,Apartment,1.0,4,2,{},,2026-02-16T22:51:15.071135
mubawab,8148309,rent,https://www.mubawab.tn/fr/a/8148309/villa-s4-%C3%A0-gammarth,"['https://www.mubawab-media.com/ad/8/148/309F/h/immobilier-location-villa-gammarth%20%2828%29_80330891.avif', 'https://www.mubawab-media.com/ad/8/148/309F/h/immobilier-location-villa-gammarth%20%2825%29_80330892.avif', 'https://www.mubawab-media.com/ad/8/148/309F/h/immobilier-location-villa-gammarth%20%2830%29_80330893.avif', 'https://www.mubawab-media.com/ad/8/148/309F/h/immobilier-location-villa-gammarth%20%282%29_80330894.avif', 'https://www.mubawab-media.com/ad/8/148/309F/h/immobilier-location-villa-gammarth%20%284%29_80330895.avif', 'https://www.mubawab-media.com/ad/8/148/309F/h/immobilier-location-villa-gammarth%20%2823%29_80330896.avif', 'https://www.mubawab-media.com/ad/8/148/309F/h/immobilier-location-villa-gammarth%20%286%29_80330897.avif', 'https://www.mubawab-media.com/ad/8/148/309F/h/immobilier-location-villa-gammarth%20%288%29_80330898.avif', 'https://www.mubawab-media.com/ad/8/148/309F/h/immobilier-location-villa-gammarth%20%2810%29%20%281%29_80330899.avif', 'https://www.mubawab-media.com/ad/8/148/309F/h/immobilier-location-villa-gammarth%20%2812%29_80330900.avif', 'https://www.mubawab-media.com/ad/8/148/309F/h/immobilier-location-villa-gammarth%20%2815%29_80330901.avif', 'https://www.mubawab-media.com/ad/8/148/309F/h/immobilier-location-villa-gammarth%20%2811%29_80330902.avif', 'https://www.mubawab-media.com/ad/8/148/309F/h/immobilier-location-villa-gammarth%20%2816%29_80330903.avif', 'https://www.mubawab-media.com/ad/8/298/903F/m/thumb_1266717_property_xlarge_81921747.avif', 'https://www.mubawab-media.com/ad/8/230/760F/m/IMG-20251006-WA0004%20%281%29_81187764.avif', 'https://www.mubawab-media.com/ad/8/259/769F/m/immobilier-triplex-location-gammarth%20%2826%29_81485234.avif', 'https://www.mubawab-media.com/ad/8/275/118F/m/thumb_1230390_property_large_81662142.avif']",Villa S4 à gammarth,6500.0,TND,,La Marsa,,Apartment,1.0,4,3,{},,2026-02-16T22:51:16.360399
mubawab,8235312,rent,https://www.mubawab.tn/fr/a/8235312/location-maison-isaura-s3,"['https://www.mubawab-media.com/ad/8/235/312F/h/f7876c73-92e5-48a5-a4da-2478603fd7bc_81234443.avif', 'https://www.mubawab-media.com/ad/8/235/312F/h/f8dee059-2638-4d57-bc34-303facc5c00d_81234444.avif', 'https://www.mubawab-media.com/ad/8/235/312F/h/9eaa79f7-ad4f-4d0f-b33c-e627f9ab894e_81234445.avif', 'https://www.mubawab-media.com/ad/8/235/312F/h/2c0a89a4-5361-4043-8b7a-c0d60e4ce788_81234446.avif', 'https://www.mubawab-media.com/ad/8/235/312F/h/dad12dd8-b0e8-4c12-b682-1285b229f3eb_81234447.avif', 'https://www.mubawab-media.com/ad/8/235/312F/h/763e12d5-b978-4e82-a46c-c6f38e7a82ec_81234452.avif', 'https://www.mubawab-media.com/ad/8/235/312F/h/3586110f-94c1-4e4d-a8a4-cea98adce171_81234448.avif', 'https://www.mubawab-media.com/ad/8/235/312F/h/9b1e8670-1a65-496a-bd73-726851ee8703_81234449.avif', 'https://www.mubawab-media.com/ad/8/235/312F/h/3592a313-522e-433c-9540-1e979e240ab6_81234453.avif', 'https://www.mubawab-media.com/ad/8/235/312F/h/21962a27-6944-4faa-bcf4-9cabc2326a01_81234450.avif', 'https://www.mubawab-media.com/ad/8/235/312F/h/3d12122a-5d6c-4675-ad95-bcb9fb6a93ef_81234451.avif', 'https://www.mubawab-media.com/ad/8/235/312F/h/626969af-7f86-484c-95eb-fbc8f476a91a_81234454.avif', 'https://www.mubawab-media.com/ad/8/235/312F/h/f3250bee-d1cd-452a-8a43-8ab25cc02202_81234455.avif', 'https://www.mubawab-media.com/ad/8/128/100F/m/4f779144-b0f7-4317-959b-327cce9698d2_80140720.avif', 'https://www.mubawab-media.com/ad/8/302/680F/m/078cbde3-cb89-4a9b-83a4-6fc71889b0ec_81960329.avif', 'https://www.mubawab-media.com/ad/8/290/646F/m/IMG_20260116_104405_81829265.avif', 'https://www.mubawab-media.com/ad/8/254/489F/m/1_81431358.avif']",Location Maison Isaura S3,2000.0,TND,,Hammamet,,Apartment,220.0,3,1,{},,2026-02-16T22:51:16.649280
mubawab,8003051,rent,https://www.mubawab.tn/fr/a/8003051/location-maison-oslo-s2,"['https://www.mubawab-media.com/ad/8/003/051F/h/b800b6a4-9310-4bc1-a504-8e1d98c454cb_79207442.avif', 'https://www.mubawab-media.com/ad/8/003/051F/h/3ca8c5ed-a7e2-4faf-bbba-584cb1436282_79207443.avif', 'https://www.mubawab-media.com/ad/8/003/051F/h/1545479f-4df0-4752-b99f-618cbd617a68_79207444.avif', 'https://www.mubawab-media.com/ad/8/003/051F/h/cca18b21-bc70-4f3b-960f-262b76d6fca9_79207445.avif', 'https://www.mubawab-media.com/ad/8/003/051F/h/3e5926ac-f429-4fbe-9d56-29e9e544df54_79207446.avif', 'https://www.mubawab-media.com/ad/8/003/051F/h/61dc7a07-8a70-4d27-85df-fe1d1595d208_79207447.avif', 'https://www.mubawab-media.com/ad/8/003/051F/h/995c2d95-1a86-423d-92d1-ab06b48e2ea0_79207448.avif', 'https://www.mubawab-media.com/ad/8/003/051F/h/88002304-29b7-4af7-972b-ee3d9111700e_79207449.avif', 'https://www.mubawab-media.com/ad/8/003/051F/h/b63ef9e6-e3b0-4e2f-bbae-d0656a6c29e9_79207450.avif', 'https://www.mubawab-media.com/ad/8/003/051F/h/cc82d893-ceae-4ce7-a3b6-415369ac151e_79207451.avif', 'https://www.mubawab-media.com/ad/8/003/051F/h/f4efdf0d-a7e2-4537-b73d-1102bef37d1a_79207452.avif', 'https://www.mubawab-media.com/ad/8/003/051F/h/c51e9596-a581-46d3-8d97-df6ee2d49f41_79207453.avif', 'https://www.mubawab-media.com/ad/8/003/051F/h/3af48823-bc29-4653-824c-692231db0dfa_79207454.avif', 'https://www.mubawab-media.com/ad/8/014/074F/m/WhatsApp%20Image%202024-11-18%20at%2010.40.15_80973567.avif', 'https://www.mubawab-media.com/ad/8/284/947F/m/557485346_1227699452734932_7828009528906295971_n_81769158.avif', 'https://www.mubawab-media.com/ad/8/243/247F/m/thumb_1194651_property_xlarge_81314583.avif', 'https://www.mubawab-media.com/ad/8/224/139F/m/1-5_81114921.avif']",Location Maison Oslo S2,1200.0,TND,,Hammamet,,Apartment,110.0,2,1,{},,2026-02-16T22:51:17.712504
mubawab,8303365,rent,https://www.mubawab.tn/fr/a/8303365/appartement-s3-meubl%C3%A9s-%C3%A0-khair-eddine-vue-mer,"['https://www.mubawab-media.com/ad/8/303/365F/h/thumb_1278744_property_large_81967384.avif', 'https://www.mubawab-media.com/ad/8/303/365F/h/thumb_1278752_property_large_81967390.avif', 'https://www.mubawab-media.com/ad/8/303/365F/h/thumb_1278753_property_large_81967391.avif', 'https://www.mubawab-media.com/ad/8/303/365F/h/thumb_1278754_property_large_81967392.avif', 'https://www.mubawab-media.com/ad/8/303/365F/h/thumb_1278755_property_large_81967393.avif', 'https://www.mubawab-media.com/ad/8/303/365F/h/thumb_1278751_property_large_81967394.avif', 'https://www.mubawab-media.com/ad/8/303/365F/h/thumb_1278750_property_large_81967395.avif', 'https://www.mubawab-media.com/ad/8/303/365F/h/thumb_1278748_property_large_81967396.avif', 'https://www.mubawab-media.com/ad/8/303/365F/h/thumb_1278749_property_large_81967397.avif', 'https://www.mubawab-media.com/ad/8/303/365F/h/thumb_1278743_property_large_81967398.avif', 'https://www.mubawab-media.com/ad/8/303/365F/h/thumb_1278765_property_large_81967399.avif', 'https://www.mubawab-media.com/ad/8/303/365F/h/thumb_1278742_property_large_81967400.avif', 'https://www.mubawab-media.com/ad/8/303/365F/h/thumb_1278747_property_large_81967401.avif', 'https://www.mubawab-media.com/ad/8/303/365F/h/thumb_1278740_property_large_81967402.avif', 'https://www.mubawab-media.com/ad/8/303/365F/h/thumb_1278759_property_large_81967403.avif']",Appartement S3 meublés à Khair Eddine vue mer,3500.0,TND,,La Goulette,,Apartment,,3,1,{},,2026-02-16T22:51:18.877123
mubawab,8302970,rent,https://www.mubawab.tn/fr/a/8302970/un-triplex-s5-%C3%A0-la-soukra,"['https://www.mubawab-media.com/ad/8/302/970F/h/thumb_1278267_property_large_81963067.avif', 'https://www.mubawab-media.com/ad/8/302/970F/h/thumb_1278266_property_large_81963068.avif', 'https://www.mubawab-media.com/ad/8/302/970F/h/thumb_1278293_property_large_81963069.avif', 'https://www.mubawab-media.com/ad/8/302/970F/h/thumb_1278292_property_large_81963070.avif', 'https://www.mubawab-media.com/ad/8/302/970F/h/thumb_1278295_property_large_81963071.avif', 'https://www.mubawab-media.com/ad/8/302/970F/h/thumb_1278294_property_large_81963072.avif', 'https://www.mubawab-media.com/ad/8/302/970F/h/thumb_1278297_property_large_81963073.avif', 'https://www.mubawab-media.com/ad/8/302/970F/h/thumb_1278287_property_large_81963074.avif', 'https://www.mubawab-media.com/ad/8/302/970F/h/thumb_1278289_property_large_81963075.avif', 'https://www.mubawab-media.com/ad/8/302/970F/h/thumb_1278290_property_large_81963076.avif', 'https://www.mubawab-media.com/ad/8/302/970F/h/thumb_1278283_property_large_81963077.avif', 'https://www.mubawab-media.com/ad/8/302/970F/h/thumb_1278284_property_large_81963078.avif', 'https://www.mubawab-media.com/ad/8/302/970F/h/thumb_1278296_property_large_81963079.avif', 'https://www.mubawab-media.com/ad/8/302/970F/h/thumb_1278285_property_large_81963080.avif', 'https://www.mubawab-media.com/ad/8/302/970F/h/thumb_1278274_property_large_81963081.avif', 'https://www.mubawab-media.com/ad/8/303/182F/m/photo_00_81965179.avif', 'https://www.mubawab-media.com/ad/8/283/298F/m/WhatsApp%20Image%202026-02-09%20at%2016.30.57%20%286%29_81935323.avif', 'https://www.mubawab-media.com/ad/8/237/532F/m/thumb_1187418_property_xlarge_81257269.avif', 'https://www.mubawab-media.com/ad/8/295/207F/m/620153923_1612929819835701_8492698279796126064_n_81879898.avif']",Un triplex s5 à la Soukra,3800.0,TND,,La Soukra,,Apartment,300.0,5,1,{},,2026-02-16T22:51:19.698847
mubawab,8293840,rent,https://www.mubawab.tn/fr/a/8293840/duplex-meubl%C3%A9-%C3%A0-la-marsa,"['https://www.mubawab-media.com/ad/8/293/840F/h/1_81862124.avif', 'https://www.mubawab-media.com/ad/8/293/840F/h/2_81862125.avif', 'https://www.mubawab-media.com/ad/8/293/840F/h/3_81862126.avif', 'https://www.mubawab-media.com/ad/8/293/840F/h/4_81862127.avif', 'https://www.mubawab-media.com/ad/8/293/840F/h/5_81862128.avif', 'https://www.mubawab-media.com/ad/8/293/840F/h/6_81862129.avif', 'https://www.mubawab-media.com/ad/8/293/840F/h/7_81862130.avif', 'https://www.mubawab-media.com/ad/8/293/840F/h/8_81862131.avif', 'https://www.mubawab-media.com/ad/8/293/840F/h/9_81862132.avif', 'https://www.mubawab-media.com/ad/8/293/840F/h/10_81862133.avif', 'https://www.mubawab-media.com/ad/8/293/840F/h/11_81862134.avif', 'https://www.mubawab-media.com/ad/8/293/840F/h/12_81862135.avif', 'https://www.mubawab-media.com/ad/8/293/840F/h/13_81862136.avif', 'https://www.mubawab-media.com/ad/8/293/840F/h/14_81862137.avif', 'https://www.mubawab-media.com/ad/8/293/840F/h/15_81862138.avif', 'https://www.mubawab-media.com/ad/8/293/840F/h/16_81862139.avif', 'https://www.mubawab-media.com/ad/8/293/840F/h/17_81862140.avif', 'https://www.mubawab-media.com/ad/8/073/946F/m/3_79594037.avif', 'https://www.mubawab-media.com/ad/8/304/052F/m/Plan%20de%20travail%202_81973894.avif', 'https://www.mubawab-media.com/ad/8/295/265F/m/thumb_1269363_property_large_81880448.avif', 'https://www.mubawab-media.com/ad/8/287/250F/m/4d4b687b-2412-4a2e-9d97-77763a0917ea_GF_81793516.avif']",Duplex meublé à La Marsa,3200.0,TND,,La Marsa,,Apartment,200.0,3,2,{},,2026-02-16T22:51:20.365150
mubawab,8285460,rent,https://www.mubawab.tn/fr/a/8285460/villa-%C3%A0-usage-habitation-ou-de-bureau-%C3%A0-carthage,"['https://www.mubawab-media.com/ad/8/285/460F/h/20_81775169.avif', 'https://www.mubawab-media.com/ad/8/285/460F/h/1_81775170.avif', 'https://www.mubawab-media.com/ad/8/285/460F/h/8_81775171.avif', 'https://www.mubawab-media.com/ad/8/285/460F/h/5_81775172.avif', 'https://www.mubawab-media.com/ad/8/285/460F/h/6_81775173.avif', 'https://www.mubawab-media.com/ad/8/285/460F/h/7_81775174.avif', 'https://www.mubawab-media.com/ad/8/285/460F/h/9_81775175.avif', 'https://www.mubawab-media.com/ad/8/285/460F/h/11.5_81775176.avif', 'https://www.mubawab-media.com/ad/8/285/460F/h/11_81775177.avif', 'https://www.mubawab-media.com/ad/8/285/460F/h/12_81775178.avif', 'https://www.mubawab-media.com/ad/8/285/460F/h/13_81775179.avif', 'https://www.mubawab-media.com/ad/8/285/460F/h/14_81775180.avif', 'https://www.mubawab-media.com/ad/8/285/460F/h/15_81775181.avif', 'https://www.mubawab-media.com/ad/8/285/460F/h/16_81775182.avif', 'https://www.mubawab-media.com/ad/8/285/460F/h/17_81775183.avif', 'https://www.mubawab-media.com/ad/8/285/460F/h/18_81775184.avif', 'https://www.mubawab-media.com/ad/8/285/460F/h/19_81775185.avif', 'https://www.mubawab-media.com/ad/8/293/020F/m/thumb_1266753_property_large_81853838.avif', 'https://www.mubawab-media.com/ad/8/126/518F/m/616e2b7e-6a5d-424b-b72f-0ebd386e453c_80113187.avif', 'https://www.mubawab-media.com/ad/8/283/310F/m/thumb_1219941_property_xlarge_81752380.avif', 'https://www.mubawab-media.com/ad/8/284/485F/m/WhatsApp%20Image%202026-01-09%20at%201.10.45%20PM%20%282%29_81764434.avif']",Villa à usage habitation ou de bureau à Carthage,7000.0,TND,,Carthage,,Apartment,300.0,4,3,{},,2026-02-16T22:51:21.540929
